Column1,schid,schname,distid,dist,city,county,type,District Type,low,ISAT
2165,4.81E+14,Oak Grove East Elem School,4.81E+14,Oak Grove SD 68,Bartonville,Peoria,ELEMENTARY,Non Chicago School,21.4,81.8
2166,3.40E+14,Oak Grove Elem School,3.40E+14,Oak Grove SD 68 - Lake Co.,Libertyville,Lake,ELEMENTARY,Non Chicago School,0,85.1
2167,7.02E+13,Kolmar Avenue Elem School,7.02E+13,Oak Lawn-Hometown SD 123,Oak Lawn,Cook,ELEMENTARY,Non Chicago School,0,84
2168,7.02E+13,Sward Elem School,7.02E+13,Oak Lawn-Hometown SD 123,Oak Lawn,Cook,ELEMENTARY,Non Chicago School,7.7,88.8
2169,7.02E+13,J M Hannum Elem School,7.02E+13,Oak Lawn-Hometown SD 123,Oak Lawn,Cook,ELEMENTARY,Non Chicago School,5.7,82.8
2170,7.02E+13,Oak Lawn-Hometown Middle Sch,7.02E+13,Oak Lawn-Hometown SD 123,Oak Lawn,Cook,MIDDLE SCHL,Non Chicago School,9,75.8
2171,7.02E+13,J Covington Elem School,7.02E+13,Oak Lawn-Hometown SD 123,Oak Lawn,Cook,ELEMENTARY,Non Chicago School,12.6,76.5
2172,7.02E+13,Hometown Elem School,7.02E+13,Oak Lawn-Hometown SD 123,Hometown,Cook,ELEMENTARY,Non Chicago School,9.6,69.6
2173,6.02E+13,Horace Mann Elem School,6.02E+13,Oak Park ESD 97,Oak Park,Cook,ELEMENTARY,Non Chicago School,2.7,89.9
2174,6.02E+13,Abraham Lincoln Elem School,6.02E+13,Oak Park ESD 97,Oak Park,Cook,ELEMENTARY,Non Chicago School,13.6,77.6
2175,6.02E+13,Longfellow Elem School,6.02E+13,Oak Park ESD 97,Oak Park,Cook,ELEMENTARY,Non Chicago School,24,78.9
2176,6.02E+13,Whittier Elem School,6.02E+13,Oak Park ESD 97,Oak Park,Cook,ELEMENTARY,Non Chicago School,18.8,80
2177,6.02E+13,William Hatch Elem School,6.02E+13,Oak Park ESD 97,Oak Park,Cook,ELEMENTARY,Non Chicago School,20.9,75.5
2178,6.02E+13,William Beye Elem School,6.02E+13,Oak Park ESD 97,Oak Park,Cook,ELEMENTARY,Non Chicago School,0,73.8
2179,6.02E+13,Oliver W Holmes Elem School,6.02E+13,Oak Park ESD 97,Oak Park,Cook,ELEMENTARY,Non Chicago School,10,81.3
2180,6.02E+13,Gwendolyn Brooks Middle School,6.02E+13,Oak Park ESD 97,Oak Park,Cook,MIDDLE SCHL,Non Chicago School,15.6,70.2
2181,6.02E+13,Percy Julian Middle School,6.02E+13,Oak Park ESD 97,Oak Park,Cook,MIDDLE SCHL,Non Chicago School,21.4,76.9
2182,6.02E+13,Irving Elem School,6.02E+13,Oak Park ESD 97,Oak Park,Cook,ELEMENTARY,Non Chicago School,36.8,79.3
2183,1.31E+14,Oakdale Grade School,1.31E+14,Oakdale CCSD 1,Oakdale,Washington,ELEMENTARY,Non Chicago School,0,76
2184,1.10E+14,Lake Crest Elem School,1.10E+14,Oakland CUSD 5,Oakland,Coles,ELEMENTARY,Non Chicago School,40.7,81.8
2185,5.41E+14,Oakwood Junior High School,5.41E+14,Oakwood CUSD 76,Danville,Vermilion,MIDDLE SCHL,Non Chicago School,25.6,60.3
2186,5.41E+14,Oakwood Grade School,5.41E+14,Oakwood CUSD 76,Oakwood,Vermilion,ELEMENTARY,Non Chicago School,33.9,59.8
2187,1.20E+14,Oblong Elem School,1.20E+14,Oblong CUSD 4,Oblong,Crawford,ELEMENTARY,Non Chicago School,33.5,64.6
2188,1.71E+14,Odell Grade School,1.71E+14,Odell CCSD 435,Odell,Livingston,ELEMENTARY,Non Chicago School,17.4,64.3
2189,1.31E+14,Odin Elem School,1.31E+14,Odin SD 122,Odin,Marion,ELEMENTARY,Non Chicago School,54.1,60.8
2190,9.01E+13,OGDEN ELEM SCHOOL,9.01E+13,OGDEN CCSD 212,OGDEN,CHAMPAIGN,ELEMENTARY,Non Chicago School,5.2,77.7
2191,3.51E+14,Washington Elem School,3.51E+14,Oglesby ESD 125,Oglesby,La Salle,ELEMENTARY,Non Chicago School,29.6,65.6
2192,3.51E+14,Lincoln Elem School,3.51E+14,Oglesby ESD 125,Oglesby,La Salle,ELEMENTARY,Non Chicago School,27.5,63.6
2193,2.80E+14,Ohio Com Cons Grade School,2.80E+14,Ohio CCSD 17,Ohio,Bureau,ELEMENTARY,Non Chicago School,14.2,69.7
2194,1.11E+14,Okaw Valley Elementary School,1.11E+14,Okaw Valley CUSD 302,Bethany,Moultrie,ELEMENTARY,Non Chicago School,20.9,77.5
2195,1.11E+14,Okaw Valley Middle School,1.11E+14,Okaw Valley CUSD 302,Findlay,Moultrie,MIDDLE SCHL,Non Chicago School,21.8,74.9
2196,1.11E+14,Okaw Valley Intermediate School,1.11E+14,Okaw Valley CUSD 302,Findlay,Moultrie,ELEMENTARY,Non Chicago School,23.8,80
2197,1.71E+14,Olympia North Elem Sch,1.71E+14,Olympia CUSD 16,Danvers,McLean,ELEMENTARY,Non Chicago School,15.8,77.2
2198,1.71E+14,Olympia West Elem Sch,1.71E+14,Olympia CUSD 16,Minier,McLean,ELEMENTARY,Non Chicago School,25,83.9
2199,1.71E+14,Olympia Middle School,1.71E+14,Olympia CUSD 16,Stanford,McLean,MIDDLE SCHL,Non Chicago School,22.2,71.9
2200,1.71E+14,Olympia South Elem Sch,1.71E+14,Olympia CUSD 16,Atlanta,McLean,ELEMENTARY,Non Chicago School,37.3,81.6
2201,1.71E+14,HOPEDALE ELEM SCHOOL,1.71E+14,Olympia CUSD 16,HOPEDALE,MCLEAN,ELEMENTARY,Non Chicago School,15.5,88.5
2202,1.71E+14,MCLEAN/WAYNESVILLE ELEM SCHOOL,1.71E+14,Olympia CUSD 16,MCLEAN,MCLEAN,ELEMENTARY,Non Chicago School,21,84.6
2203,1.71E+14,STANFORD GRADE SCHOOL,1.71E+14,Olympia CUSD 16,STANFORD,MCLEAN,ELEMENTARY,Non Chicago School,30,69.2
2204,2.50E+14,Belle Rive Attendance Center,2.50E+14,Opdyke-Belle-Rive CCSD 5,Belle Rive,Jefferson,ELEMENTARY,Non Chicago School,20.4,88
2205,2.50E+14,OPDYKE GRADE SCHOOL,2.50E+14,OPDYKE-BELLE-RIVE CCSD 5,OPDYKE,JEFFERSON,MIDDLE SCHL,Non Chicago School,23.4,70.9
2206,8.09E+13,Orangeville Jr High School,8.09E+13,Orangeville CUSD 203,Orangeville,Stephenson,MIDDLE SCHL,Non Chicago School,14,71.4
2207,8.09E+13,Orangeville Elem School,8.09E+13,Orangeville CUSD 203,Orangeville,Stephenson,ELEMENTARY,Non Chicago School,17.8,79.5
2208,4.71E+14,David L Rahn Jr High School,4.71E+14,Oregon CUSD 220,Mount Morris,Ogle,MIDDLE SCHL,Non Chicago School,20.1,65.3
2209,4.71E+14,Oregon Elem Sch,4.71E+14,Oregon CUSD 220,Oregon,Ogle,ELEMENTARY,Non Chicago School,23.5,72.7
2210,4.71E+14,Oregon Elem Sch - Jefferson Wing,4.71E+14,Oregon CUSD 220,Oregon,Ogle,ELEMENTARY,Non Chicago School,28.6,83
2211,4.71E+14,DAVID L RAHN ELEMENTARY,4.71E+14,Oregon CUSD 220,MOUNT MORRIS,OGLE,ELEMENTARY,Non Chicago School,31.3,63.8
2212,2.80E+14,Orion Middle School,2.80E+14,Orion CUSD 223,Orion,Henry,MIDDLE SCHL,Non Chicago School,9.8,80.3
2213,2.80E+14,C R Hanna Elem School,2.80E+14,Orion CUSD 223,Orion,Henry,ELEMENTARY,Non Chicago School,8.9,82
2214,7.02E+13,Centennial School,7.02E+13,Orland SD 135,Orland Park,Cook,ELEMENTARY,Non Chicago School,1.9,88.4
2215,7.02E+13,Century Junior High School,7.02E+13,Orland SD 135,Orland Park,Cook,MIDDLE SCHL,Non Chicago School,2.3,83.8
2216,7.02E+13,Orland Jr High School,7.02E+13,Orland SD 135,Orland Park,Cook,MIDDLE SCHL,Non Chicago School,7.7,82.2
2217,7.02E+13,Meadow Ridge School,7.02E+13,Orland SD 135,Orland Park,Cook,ELEMENTARY,Non Chicago School,1.6,87.2
2218,7.02E+13,Jerling Junior High School,7.02E+13,Orland SD 135,Orland Park,Cook,MIDDLE SCHL,Non Chicago School,11.4,80
2219,7.02E+13,Orland Center School,7.02E+13,Orland SD 135,Orland Park,Cook,ELEMENTARY,Non Chicago School,10.1,80
2220,7.02E+13,High Point Elem School,7.02E+13,Orland SD 135,Orland Park,Cook,ELEMENTARY,Non Chicago School,8.9,84.2
2221,7.02E+13,Prairie Elem School,7.02E+13,Orland SD 135,Orland Park,Cook,ELEMENTARY,Non Chicago School,10.4,74.4
2222,7.02E+13,Orland Park Elem School,7.02E+13,Orland SD 135,Orland Park,Cook,ELEMENTARY,Non Chicago School,6.4,86.3
2223,7.02E+13,Liberty Elem School,7.02E+13,Orland SD 135,Orland Park,Cook,ELEMENTARY,Non Chicago School,18.1,79.1
2224,2.40E+14,The Wheatlands Elementary School,2.40E+14,Oswego CUSD 308,Aurora,Kendall,ELEMENTARY,Non Chicago School,5,80.4
2225,2.40E+14,Old Post Elementary School,2.40E+14,Oswego CUSD 308,Oswego,Kendall,ELEMENTARY,Non Chicago School,4.9,82.8
2226,2.40E+14,Bednarcik Junior High School,2.40E+14,Oswego CUSD 308,Aurora,Kendall,MIDDLE SCHL,Non Chicago School,10.5,69.9
2227,2.40E+14,Homestead Elementary School,2.40E+14,Oswego CUSD 308,Aurora,Kendall,ELEMENTARY,Non Chicago School,6.4,78.2
2228,2.40E+14,Traughber Jr High School,2.40E+14,Oswego CUSD 308,Oswego,Kendall,MIDDLE SCHL,Non Chicago School,9.5,68.2
2229,2.40E+14,East View Elem School,2.40E+14,Oswego CUSD 308,Oswego,Kendall,ELEMENTARY,Non Chicago School,7.2,77.2
2230,2.40E+14,Lakewood Creek Elementary,2.40E+14,Oswego CUSD 308,Montgomery,Kendall,ELEMENTARY,Non Chicago School,8.5,63.4
2231,2.40E+14,Fox Chase Elementary School,2.40E+14,Oswego CUSD 308,Oswego,Kendall,ELEMENTARY,Non Chicago School,6.6,83.1
2232,2.40E+14,Thompson Jr High School,2.40E+14,Oswego CUSD 308,Oswego,Kendall,MIDDLE SCHL,Non Chicago School,9.5,67.6
2233,2.40E+14,Long Beach Elem School,2.40E+14,Oswego CUSD 308,Montgomery,Kendall,ELEMENTARY,Non Chicago School,10.6,71
2234,2.40E+14,Boulder Hill Elem School,2.40E+14,Oswego CUSD 308,Montgomery,Kendall,ELEMENTARY,Non Chicago School,11.9,70.5
2235,3.51E+14,McKinley Elem School,3.51E+14,Ottawa ESD 141,Ottawa,La Salle,ELEMENTARY,Non Chicago School,18.5,82.4
2236,3.51E+14,Shepherd Middle School,3.51E+14,Ottawa ESD 141,Ottawa,La Salle,MIDDLE SCHL,Non Chicago School,22.8,60.8
2237,3.51E+14,Central Intermediate School,3.51E+14,Ottawa ESD 141,Ottawa,La Salle,ELEMENTARY,Non Chicago School,31.5,69.4
2238,3.51E+14,Lincoln Elem School,3.51E+14,Ottawa ESD 141,Ottawa,La Salle,ELEMENTARY,Non Chicago School,39.4,76.1
2239,3.51E+14,Jefferson Elem School,3.51E+14,Ottawa ESD 141,Ottawa,La Salle,ELEMENTARY,Non Chicago School,53.2,64.2
2240,5.02E+13,Pleasant Hill Elem School,5.02E+13,Palatine CCSD 15,Palatine,Cook,ELEMENTARY,Non Chicago School,3.9,94.3
2241,5.02E+13,Marion Jordan Elem School,5.02E+13,Palatine CCSD 15,Palatine,Cook,ELEMENTARY,Non Chicago School,1.5,94
2242,5.02E+13,Hunting Ridge Elem School,5.02E+13,Palatine CCSD 15,Palatine,Cook,ELEMENTARY,Non Chicago School,8.5,90.4
2243,5.02E+13,Plum Grove Jr High School,5.02E+13,Palatine CCSD 15,Rolling Meadows,Cook,MIDDLE SCHL,Non Chicago School,5.8,87.9
2244,5.02E+13,Frank C Whiteley Elem School,5.02E+13,Palatine CCSD 15,Hoffman Estates,Cook,ELEMENTARY,Non Chicago School,2.8,92.6
2245,5.02E+13,Walter R Sundling Jr High Sch,5.02E+13,Palatine CCSD 15,Palatine,Cook,MIDDLE SCHL,Non Chicago School,10.9,86.4
2246,5.02E+13,Willow Bend Elem School,5.02E+13,Palatine CCSD 15,Rolling Meadows,Cook,ELEMENTARY,Non Chicago School,21.3,80.4
2247,5.02E+13,Stuart R Paddock School,5.02E+13,Palatine CCSD 15,Palatine,Cook,ELEMENTARY,Non Chicago School,20.3,89.3
2248,5.02E+13,Thomas Jefferson Elem School,5.02E+13,Palatine CCSD 15,Hoffman Estates,Cook,ELEMENTARY,Non Chicago School,15.7,92.3
2249,5.02E+13,Winston Campus Elementary,5.02E+13,Palatine CCSD 15,Palatine,Cook,ELEMENTARY,Non Chicago School,24.4,79.1
2250,5.02E+13,Central Road Elem School,5.02E+13,Palatine CCSD 15,Rolling Meadows,Cook,ELEMENTARY,Non Chicago School,26.1,89
2251,5.02E+13,Carl Sandburg Jr High School,5.02E+13,Palatine CCSD 15,Rolling Meadows,Cook,MIDDLE SCHL,Non Chicago School,20.3,77.6
2252,5.02E+13,Lincoln Elementary School,5.02E+13,Palatine CCSD 15,Palatine,Cook,ELEMENTARY,Non Chicago School,27.9,84.4
2253,5.02E+13,Gray M Sanborn Elem School,5.02E+13,Palatine CCSD 15,Palatine,Cook,ELEMENTARY,Non Chicago School,30.2,82.3
2254,5.02E+13,Kimball Hill Elem School,5.02E+13,Palatine CCSD 15,Rolling Meadows,Cook,ELEMENTARY,Non Chicago School,30.4,86.7
2255,5.02E+13,Virginia Lake Elem School,5.02E+13,Palatine CCSD 15,Palatine,Cook,ELEMENTARY,Non Chicago School,33.8,84.2
2256,5.02E+13,Lake Louise Elem School,5.02E+13,Palatine CCSD 15,Palatine,Cook,ELEMENTARY,Non Chicago School,41.9,80.2
2257,5.02E+13,Jane Addams Elem School,5.02E+13,Palatine CCSD 15,Palatine,Cook,ELEMENTARY,Non Chicago School,32.7,89.2
2258,1.20E+14,Palestine Grade School,1.20E+14,Palestine CUSD 3,Palestine,Crawford,ELEMENTARY,Non Chicago School,40.1,61.6
2259,7.02E+13,Palos South Middle School,7.02E+13,Palos CCSD 118,Palos Park,Cook,MIDDLE SCHL,Non Chicago School,5.7,88.1
2260,7.02E+13,Palos West Elementary School,7.02E+13,Palos CCSD 118,Palos Park,Cook,ELEMENTARY,Non Chicago School,3.8,89.2
2261,7.02E+13,Palos East Elementary School,7.02E+13,Palos CCSD 118,Palos Heights,Cook,ELEMENTARY,Non Chicago School,8.3,84.8
2262,7.02E+13,Chippewa Elem School,7.02E+13,Palos Heights SD 128,Palos Heights,Cook,ELEMENTARY,Non Chicago School,2.4,72.1
2263,7.02E+13,Navajo Heights Elem School,7.02E+13,Palos Heights SD 128,Palos Heights,Cook,ELEMENTARY,Non Chicago School,2.7,83.8
2264,7.02E+13,Independence Jr High School,7.02E+13,Palos Heights SD 128,Palos Heights,Cook,MIDDLE SCHL,Non Chicago School,1.2,83.7
2265,1.00E+14,Pana Jr High School,1.00E+14,Pana CUSD 8,Pana,Christian,MIDDLE SCHL,Non Chicago School,50.7,65.6
2266,1.00E+14,Lincoln Elem School,1.00E+14,Pana CUSD 8,Pana,Christian,ELEMENTARY,Non Chicago School,53.8,71.5
2267,1.00E+14,Jefferson Middle School,1.00E+14,Pana CUSD 8,Pana,Christian,ELEMENTARY,Non Chicago School,39.2,68.9
2268,1.01E+14,Raymond Grade School,1.01E+14,Panhandle CUSD 2,Raymond,Montgomery,ELEMENTARY,Non Chicago School,31.3,83.2
2269,1.01E+14,Lincolnwood Jr High School,1.01E+14,Panhandle CUSD 2,Raymond,Montgomery,MIDDLE SCHL,Non Chicago School,24.4,63.1
2270,1.01E+14,Farmersville Elem School,1.01E+14,Panhandle CUSD 2,Farmersville,Montgomery,ELEMENTARY,Non Chicago School,43.4,73.8
2271,1.10E+14,Crestwood Jr High School,1.10E+14,Paris CUSD 4,Paris,Edgar,MIDDLE SCHL,Non Chicago School,19,66.7
2272,1.10E+14,Crestwood Elem School,1.10E+14,Paris CUSD 4,Paris,Edgar,ELEMENTARY,Non Chicago School,19.9,61.6
2273,1.10E+14,Mayo Middle School,1.10E+14,Paris-Union SD 95,Paris,Edgar,MIDDLE SCHL,Non Chicago School,48.8,65.7
2274,1.10E+14,Carolyn Wenz Elem School,1.10E+14,Paris-Union SD 95,Paris,Edgar,ELEMENTARY,Non Chicago School,55.9,67.7
2275,7.02E+13,Blackhawk Intermediate Center,7.02E+13,Park Forest SD 163,Park Forest,Cook,ELEMENTARY,Non Chicago School,76.3,54.1
2276,7.02E+13,Mohawk Intermediate School,7.02E+13,Park Forest SD 163,Park Forest,Cook,ELEMENTARY,Non Chicago School,70.4,60.1
2277,7.02E+13,Algonquin Primary Cntr,7.02E+13,Park Forest SD 163,Park Forest,Cook,ELEMENTARY,Non Chicago School,84.5,42.8
2278,7.02E+13,Beacon Hill Primary Cntr,7.02E+13,Park Forest SD 163,Chicago Heights,Cook,ELEMENTARY,Non Chicago School,0,72.5
2279,7.02E+13,Forest Trail Middle School,7.02E+13,Park Forest SD 163,Park Forest,Cook,MIDDLE SCHL,Non Chicago School,70.8,51.7
2280,5.02E+13,George Washington Elem School,5.02E+13,Park Ridge CCSD 64,Park Ridge,Cook,ELEMENTARY,Non Chicago School,0.2,91.4
2281,5.02E+13,George B Carpenter Elem School,5.02E+13,Park Ridge CCSD 64,Park Ridge,Cook,ELEMENTARY,Non Chicago School,0,83.7
2282,5.02E+13,Theodore Roosevelt Elem School,5.02E+13,Park Ridge CCSD 64,Park Ridge,Cook,ELEMENTARY,Non Chicago School,0,87.6
2283,5.02E+13,Lincoln Middle School,5.02E+13,Park Ridge CCSD 64,Park Ridge,Cook,MIDDLE SCHL,Non Chicago School,0.5,88.5
2284,5.02E+13,Eugene Field Elem School,5.02E+13,Park Ridge CCSD 64,Park Ridge,Cook,ELEMENTARY,Non Chicago School,0.8,82.6
2285,5.02E+13,Franklin Elementary School,5.02E+13,Park Ridge CCSD 64,Park Ridge,Cook,ELEMENTARY,Non Chicago School,2.2,78.8
2286,5.02E+13,Emerson Middle School,5.02E+13,Park Ridge CCSD 64,Niles,Cook,MIDDLE SCHL,Non Chicago School,1.6,83.4
2287,1.31E+14,Patoka Elem School,1.31E+14,Patoka CUSD 100,Patoka,Marion,ELEMENTARY,Non Chicago School,48.4,70.8
2288,1.31E+14,Patoka Jr High School,1.31E+14,Patoka CUSD 100,Patoka,Marion,MIDDLE SCHL,Non Chicago School,61.2,55.5
2289,4.71E+14,Paw Paw Jr/Sr High School,4.71E+14,Paw Paw CUSD 271,Paw Paw,Lee,HIGH SCHOOL,Non Chicago School,15.9,65.9
2290,4.71E+14,Paw Paw Elem School,4.71E+14,Paw Paw CUSD 271,Paw Paw,Lee,ELEMENTARY,Non Chicago School,14.8,60
2291,4.71E+14,FRANKLIN CENTER JR SR HIGH SCHOOL,4.71E+14,Paw Paw CUSD 271,FRANKLIN GROVE,LEE,HIGH SCHOOL,Non Chicago School,0,68.5
2292,4.71E+14,FRANKLIN CENTER ELEM SCHOOL,4.71E+14,Paw Paw CUSD 271,FRANKLIN GROVE,LEE,ELEMENTARY,Non Chicago School,19.4,78.3
2293,5.11E+14,Pawnee Grade School,5.11E+14,Pawnee CUSD 11,Pawnee,Sangamon,ELEMENTARY,Non Chicago School,18.5,79.6
2294,9.03E+13,Paxton-Buckley-Loda Jr High Sch,9.03E+13,Paxton-Buckley-Loda CUD 10,Paxton,Ford,MIDDLE SCHL,Non Chicago School,27.3,59.8
2295,9.03E+13,Clara Peterson Elem School,9.03E+13,Paxton-Buckley-Loda CUD 10,Paxton,Ford,ELEMENTARY,Non Chicago School,26.2,81.2
2296,9.03E+13,LODA ELEMENTARY SCHOOL,9.03E+13,Paxton-Buckley-Loda CUD 10,PAXTON,FORD,ELEMENTARY,Non Chicago School,25.2,62.7
2297,1.00E+13,Seymour High School,1.00E+13,Payson CUSD 1,Payson,Adams,HIGH SCHOOL,Non Chicago School,39.7,65.8
2298,1.00E+13,Seymour Elementary School,1.00E+13,Payson CUSD 1,Payson,Adams,ELEMENTARY,Non Chicago School,37.8,71.7
2299,8.09E+13,Pearl City Jr High School,8.09E+13,Pearl City CUSD 200,Pearl City,Stephenson,MIDDLE SCHL,Non Chicago School,24.2,68.6
2300,8.09E+13,Pearl City Elementary School,8.09E+13,Pearl City CUSD 200,Pearl City,Stephenson,ELEMENTARY,Non Chicago School,17.7,71.8
2301,4.10E+13,Pecatonica Elem School,4.10E+13,Pecatonica CUSD 321,Pecatonica,Winnebago,ELEMENTARY,Non Chicago School,8.7,68.1
2302,4.10E+13,Pecatonica Comm Middle School,4.10E+13,Pecatonica CUSD 321,Pecatonica,Winnebago,MIDDLE SCHL,Non Chicago School,4.2,66.2
2303,5.31E+14,Edison Junior High School,5.31E+14,Pekin PSD 108,Pekin,Tazewell,MIDDLE SCHL,Non Chicago School,33.3,69.8
2304,5.31E+14,Scott Altman Primary School,5.31E+14,Pekin PSD 108,Pekin,Tazewell,ELEMENTARY,Non Chicago School,29.7,95.7
2305,5.31E+14,L E Starke Elem School,5.31E+14,Pekin PSD 108,Pekin,Tazewell,ELEMENTARY,Non Chicago School,33.9,93.1
2306,5.31E+14,Washington Intermediate School,5.31E+14,Pekin PSD 108,Pekin,Tazewell,ELEMENTARY,Non Chicago School,37.3,69.9
2307,5.31E+14,Broadmoor Junior High School,5.31E+14,Pekin PSD 108,Pekin,Tazewell,MIDDLE SCHL,Non Chicago School,40.6,65.5
2308,5.31E+14,Wilson Intermediate School,5.31E+14,Pekin PSD 108,Pekin,Tazewell,ELEMENTARY,Non Chicago School,47.1,66.3
2309,5.31E+14,Dirksen Elementary School,5.31E+14,Pekin PSD 108,Pekin,Tazewell,ELEMENTARY,Non Chicago School,58,92
2310,5.31E+14,Willow Elem School,5.31E+14,Pekin PSD 108,Pekin,Tazewell,ELEMENTARY,Non Chicago School,46.4,93.2
2311,5.31E+14,Jefferson Elem School,5.31E+14,Pekin PSD 108,Pekin,Tazewell,ELEMENTARY,Non Chicago School,54.1,70.6
2312,5.31E+14,C B Smith Elem School,5.31E+14,Pekin PSD 108,Pekin,Tazewell,ELEMENTARY,Non Chicago School,42.8,66.2
2313,3.20E+14,Lorenzo R Smith Elem School,3.20E+14,Pembroke CCSD 259,Hopkins Park,Kankakee,ELEMENTARY,Non Chicago School,92.3,40.8
2314,6.02E+13,Pennoyer Elem School,6.02E+13,Pennoyer SD 79,Norridge,Cook,ELEMENTARY,Non Chicago School,19.2,81.1
2315,4.81E+14,Peoria Heights Grade School,4.81E+14,Peoria Heights CUSD 325,Peoria Heights,Peoria,ELEMENTARY,Non Chicago School,24.1,65
2316,4.81E+14,Washington Gifted School,4.81E+14,Peoria SD 150,Peoria,Peoria,MIDDLE SCHL,Non Chicago School,6.3,99.2
2317,4.81E+14,Kellar Primary School,4.81E+14,Peoria SD 150,Peoria,Peoria,ELEMENTARY,Non Chicago School,21.5,84.3
2318,4.81E+14,Charles A Lindbergh Middle School,4.81E+14,Peoria SD 150,Peoria,Peoria,MIDDLE SCHL,Non Chicago School,13.3,76.2
2319,4.81E+14,Mark W Bills Middle School,4.81E+14,Peoria SD 150,Peoria,Peoria,MIDDLE SCHL,Non Chicago School,49.6,63.8
2320,4.81E+14,Northmoor Primary School,4.81E+14,Peoria SD 150,Peoria,Peoria,ELEMENTARY,Non Chicago School,38.3,74.4
2321,4.81E+14,Rolling Acres Middle School,4.81E+14,Peoria SD 150,Peoria,Peoria,MIDDLE SCHL,Non Chicago School,45.2,63.1
2322,4.81E+14,Whittier Primary School,4.81E+14,Peoria SD 150,Peoria,Peoria,ELEMENTARY,Non Chicago School,60,76.6
2323,4.81E+14,Charter Oak Primary School,4.81E+14,Peoria SD 150,Peoria,Peoria,ELEMENTARY,Non Chicago School,41.8,76.8
2324,4.81E+14,Hines Primary School,4.81E+14,Peoria SD 150,Peoria,Peoria,ELEMENTARY,Non Chicago School,49.9,67.9
2325,4.81E+14,Von Steuben Middle School,4.81E+14,Peoria SD 150,Peoria,Peoria,MIDDLE SCHL,Non Chicago School,58.5,76.4
2326,4.81E+14,Calvin Coolidge Middle School,4.81E+14,Peoria SD 150,West Peoria,Peoria,MIDDLE SCHL,Non Chicago School,70.5,61.3
2327,4.81E+14,Woodrow Wilson Primary School,4.81E+14,Peoria SD 150,Peoria,Peoria,ELEMENTARY,Non Chicago School,58.2,53.5
2328,4.81E+14,Thomas Jefferson Primary School,4.81E+14,Peoria SD 150,Peoria,Peoria,ELEMENTARY,Non Chicago School,54.9,57.5
2329,4.81E+14,Sterling Middle School,4.81E+14,Peoria SD 150,Peoria,Peoria,MIDDLE SCHL,Non Chicago School,73.8,43.1
2330,4.81E+14,Glen Oak Comm Learning Cntr,4.81E+14,Peoria SD 150,Peoria,Peoria,ELEMENTARY,Non Chicago School,89,44.4
2331,4.81E+14,Roosevelt Magnet School*,4.81E+14,Peoria SD 150,Peoria,Peoria,ELEMENTARY,Non Chicago School,78.7,59.8
2332,4.81E+14,Harrison Comm Learning Cntr,4.81E+14,Peoria SD 150,Peoria,Peoria,ELEMENTARY,Non Chicago School,99.7,50
2333,4.81E+14,Trewyn K-8 School,4.81E+14,Peoria SD 150,Peoria,Peoria,MIDDLE SCHL,Non Chicago School,77.3,38.5
2334,4.81E+14,Lincoln School,4.81E+14,Peoria SD 150,Peoria,Peoria,ELEMENTARY,Non Chicago School,97.9,49.5
2335,4.81E+14,Franklin Primary School,4.81E+14,Peoria SD 150,Peoria,Peoria,ELEMENTARY,Non Chicago School,84.6,56.8
2336,4.81E+14,Columbia Middle School,4.81E+14,Peoria SD 150,Peoria,Peoria,MIDDLE SCHL,Non Chicago School,72.1,56.4
2337,4.81E+14,WHITE MIDDLE SCHOOL,4.81E+14,PEORIA SD 150,PEORIA,PEORIA,MIDDLE SCHL,Non Chicago School,90,30
2338,4.81E+14,Loucks-Edison Jr Academy,4.81E+14,Peoria SD 150,Peoria,Peoria,MIDDLE SCHL,Non Chicago School,90.9,59.8
2339,4.81E+14,Kingman Primary School,4.81E+14,Peoria SD 150,Peoria,Peoria,ELEMENTARY,Non Chicago School,91.8,44.7
2340,4.81E+14,Lincoln Middle School,4.81E+14,Peoria SD 150,Peoria,Peoria,MIDDLE SCHL,Non Chicago School,93.6,36.8
2341,4.81E+14,Garfield Primary School,4.81E+14,Peoria SD 150,Peoria,Peoria,ELEMENTARY,Non Chicago School,98.2,40.2
2342,4.81E+14,BLAINE-SUMNER MIDDLE SCHOOL,4.81E+14,PEORIA SD 150,PEORIA,PEORIA,MIDDLE SCHL,Non Chicago School,98.7,23.3
2343,4.81E+14,Tyng Primary School,4.81E+14,Peoria SD 150,Peoria,Peoria,ELEMENTARY,Non Chicago School,99.8,50.9
2344,56099207U262005,Green Garden Elem School,56099207U260000,Peotone CUSD 207U,Frankfort,Will,ELEMENTARY,Non Chicago School,0.7,84.9
2345,56099207U262001,Connor Shaw Center,56099207U260000,Peotone CUSD 207U,Peotone,Will,ELEMENTARY,Non Chicago School,4.3,71
2346,56099207U262004,Wilton Center Elem School,56099207U260000,Peotone CUSD 207U,Manhattan,Will,ELEMENTARY,Non Chicago School,0,53.3
2347,56099207U261002,Peotone Jr High School,56099207U260000,Peotone CUSD 207U,Peotone,Will,MIDDLE SCHL,Non Chicago School,8.1,71.5
2348,56099207U262003,Peotone Elem School,56099207U260000,Peotone CUSD 207U,Peotone,Will,ELEMENTARY,Non Chicago School,7.5,76.5
